Date,A2C,PPO,SAC,Equal_Weight,DJI
2024-03-03,0.2381819470466482,0.238567236073711,0.25160516124118804,0.2384391164789803,
2024-03-04,0.23738583506755995,0.23775840187901087,0.2510832285213507,0.2376341997240392,
2024-03-05,0.2292423440891953,0.22962100664306573,0.24101781442895964,0.2294946220812677,
2024-03-06,0.23246129615372357,0.2328569566133909,0.24345375327472185,0.23272347093459023,
2024-03-07,0.2377911049665653,0.23820130167630116,0.24869856671378132,0.23805419696426844,
2024-03-08,0.23509104180995277,0.2354944127730112,0.2469905008308324,0.2353581335543502,
2024-03-09,0.23509104180995277,0.2354944127730112,0.2469905008308324,0.2353581335543502,
2024-03-10,0.23509104180995277,0.2354944127730112,0.2469905008308324,0.2353581335543502,
2024-03-11,0.2368746593387463,0.23728532847937056,0.24972810234944864,0.23715352341324647,
2024-03-12,0.24674598219287214,0.24719486260548096,0.26122214231445384,0.24703202828946824,
2024-03-13,0.2486733481826553,0.24910567652054616,0.2638232280068553,0.24895529381283055,
2024-03-14,0.24194762304571382,0.24237289783206273,0.2562498627357441,0.24221791151604677,
2024-03-15,0.23672843864133797,0.23716592012120707,0.25059876950824855,0.2370154410644265,
2024-03-16,0.23672843864133797,0.23716592012120707,0.25059876950824855,0.2370154410644265,
2024-03-17,0.23672843864133797,0.23716592012120707,0.25059876950824855,0.2370154410644265,
2024-03-18,0.2399670344445337,0.2404217543333187,0.2557044726226252,0.24026829160905194,
2024-03-19,0.24854528333554793,0.24900075285309176,0.2639816802892443,0.24884999219740256,
2024-03-20,0.2612607489886196,0.26170906397682514,0.27841553531837504,0.2615645763312031,
2024-03-21,0.26734587263829757,0.2678113841837164,0.2858989056128276,0.26765845838630287,
2024-03-22,0.2590077052791906,0.2594773271911517,0.2768246800732199,0.259304507733886,
2024-03-23,0.2590077052791906,0.2594773271911517,0.2768246800732199,0.259304507733886,
2024-03-24,0.2590077052791906,0.2594773271911517,0.2768246800732199,0.259304507733886,
2024-03-25,0.2572233348982662,0.2576909426337002,0.27681332344666054,0.25752710975730464,
2024-03-26,0.253975893663426,0.2544300208165837,0.2730932814894138,0.2542739055266565,
2024-03-27,0.2688813737116633,0.2693128246726688,0.2883019616799374,0.26917909936035467,
2024-03-28,0.2709854768399824,0.2714197495027464,0.29043474460624163,0.2712885917795991,
2024-03-29,0.2709854768399824,0.2714197495027464,0.29043474460624163,0.2712885917795991,
2024-03-30,0.2709854768399824,0.2714197495027464,0.29043474460624163,0.2712885917795991,
2024-03-31,0.2709854768399824,0.2714197495027464,0.29043474460624163,0.2712885917795991,
2024-04-01,0.2654596655821835,0.26591287073978176,0.28634672151564167,0.2657776538791483,
2024-04-02,0.2557144271174545,0.2561649480438619,0.27698776988251717,0.25602684015679245,
2024-04-03,0.2529284236841336,0.2533721941848692,0.2741323524000516,0.25323963790923765,
2024-04-04,0.2361389941747425,0.2365730350008628,0.2549153122075489,0.23643781730290048,
2024-04-05,0.2454216929881181,0.24587808782457854,0.26514325822845053,0.24573032603476497,
2024-04-06,0.2454216929881181,0.24587808782457854,0.26514325822845053,0.24573032603476497,
2024-04-07,0.2454216929881181,0.24587808782457854,0.26514325822845053,0.24573032603476497,
2024-04-08,0.24426407596721744,0.24472647202229503,0.26363956749954776,0.24457657313105607,
2024-04-09,0.2449311142800099,0.24538839922482203,0.2650553661436874,0.2452487004158579,
2024-04-10,0.23369772251518484,0.23416510341741992,0.2526013209043809,0.23402078745838173,
2024-04-11,0.23669266359418217,0.23718167762500109,0.2590199630451646,0.2370432291399489,
2024-04-12,0.22146548035789104,0.22192129836702157,0.2424946255870124,0.2218125695290365,
2024-04-13,0.22146548035789104,0.22192129836702157,0.2424946255870124,0.2218125695290365,
2024-04-14,0.22146548035789104,0.22192129836702157,0.2424946255870124,0.2218125695290365,
2024-04-15,0.2134733318962756,0.21390543974003284,0.2330852253910889,0.2137943629540513,
2024-04-16,0.21275874362923197,0.2131853436521285,0.23109026372778474,0.2130726040761206,
2024-04-17,0.20928348338379754,0.2097152849925661,0.2284818374252644,0.20959846005341398,
2024-04-18,0.2109788654160043,0.21140638092359998,0.22867140920441864,0.21128409872888687,
2024-04-19,0.2138442848477693,0.21426600952426944,0.22991441697024717,0.21414178518147975,
2024-04-20,0.2138442848477693,0.21426600952426944,0.22991441697024717,0.21414178518147975,
2024-04-21,0.2138442848477693,0.21426600952426944,0.22991441697024717,0.21414178518147975,
2024-04-22,0.2217801434431188,0.22220501331359577,0.23764555052627,0.2220716680629493,
2024-04-23,0.22964674830222642,0.23007238725205092,0.2475642211664204,0.22994047067268042,
2024-04-24,0.22785613152703355,0.22827255197001772,0.24613172491542135,0.22815177354737748,
2024-04-25,0.22085933429372395,0.22131790404245733,0.2413688919883792,0.22117626378850663,
2024-04-26,0.22698873862066082,0.22746268853303642,0.24910872192916855,0.22730283092622594,
2024-04-27,0.22698873862066082,0.22746268853303642,0.24910872192916855,0.22730283092622594,
2024-04-28,0.22698873862066082,0.22746268853303642,0.24910872192916855,0.22730283092622594,
2024-04-29,0.23212740406413523,0.23257297090257456,0.25427937021906954,0.2324357996922537,
2024-04-30,0.21609101071625325,0.21650046791042232,0.23717934871664936,0.2163937898936905,
2024-05-01,0.21733914372698937,0.21772312974453478,0.236141902324702,0.2176207970962596,
2024-05-02,0.22719894439359956,0.22760383951998997,0.2462663571920678,0.22748268963785545,
2024-05-03,0.24026370462416158,0.24066322325803813,0.26422011102881937,0.24054116258808,
2024-05-04,0.24026370462416158,0.24066322325803813,0.26422011102881937,0.24054116258808,
2024-05-05,0.24026370462416158,0.24066322325803813,0.26422011102881937,0.24054116258808,
2024-05-06,0.24754327773689155,0.24796906538119545,0.2725093589215677,0.24782776471143197,
2024-05-07,0.2466073178394259,0.2470278768690246,0.2691783127685614,0.24688516933770588,
2024-05-08,0.25160874369316577,0.252030289388429,0.2752583821722723,0.2518893650094862,
2024-05-09,0.2592497529690021,0.25966435151984757,0.28205297710678545,0.25952956441063346,
2024-05-10,0.26300399066789026,0.263425504784758,0.28531619267538555,0.2632919417293911,
2024-05-11,0.26300399066789026,0.263425504784758,0.28531619267538555,0.2632919417293911,
2024-05-12,0.26300399066789026,0.263425504784758,0.28531619267538555,0.2632919417293911,
2024-05-13,0.26231744258730383,0.2627348835472183,0.2858802764872683,0.26260386970273664,
2024-05-14,0.2646326051913397,0.2650548876374421,0.28946687384413194,0.2649198290703141,
2024-05-15,0.2736725244491176,0.2741161424630163,0.30101253035117725,0.27396053311209534,
2024-05-16,0.2770892476693201,0.2775381647213393,0.30193975718445176,0.2773933839396441,
2024-05-17,0.27925035695592637,0.2797058624310451,0.3031903674140213,0.27956240308528835,
2024-05-18,0.27925035695592637,0.2797058624310451,0.3031903674140213,0.27956240308528835,
2024-05-19,0.27925035695592637,0.2797058624310451,0.3031903674140213,0.27956240308528835,
2024-05-20,0.27345921642085913,0.2739087782310483,0.29811460041141036,0.2737808694861823,
2024-05-21,0.27488662337319814,0.2753446199962317,0.3000316276772774,0.2752014651898014,
2024-05-22,0.2707882412121563,0.2712680614782852,0.2950161607800146,0.2711051530299733,
2024-05-23,0.25550056826826206,0.2559939450035289,0.2830737511544492,0.2558440139803244,
2024-05-24,0.25814203656878054,0.2586375437670494,0.28748909769532505,0.2584881041864955,
2024-05-25,0.25814203656878054,0.2586375437670494,0.28748909769532505,0.2584881041864955,
2024-05-26,0.25814203656878054,0.2586375437670494,0.28748909769532505,0.2584881041864955,
2024-05-27,0.25814203656878054,0.2586375437670494,0.28748909769532505,0.2584881041864955,
2024-05-28,0.2540035962209162,0.2544793421489271,0.28453043406619827,0.25435128234386295,
2024-05-29,0.24388551719984486,0.24435178666515456,0.27613524810800016,0.2442257474354912,
2024-05-30,0.23965400006776205,0.24010972598055913,0.26691813534016373,0.23998403984974792,
2024-05-31,0.2572025722335103,0.2576641796897481,0.2852540590181605,0.2575506138411472,
2024-06-01,0.2572025722335103,0.2576641796897481,0.2852540590181605,0.2575506138411472,
2024-06-02,0.2572025722335103,0.2576641796897481,0.2852540590181605,0.2575506138411472,
2024-06-03,0.25753039170504577,0.2580116558187189,0.2873894053484063,0.2578739221433375,
2024-06-04,0.26402257334849466,0.2644913059836449,0.2933325265664217,0.264352814611138,
2024-06-05,0.26645149787343936,0.2669161624846479,0.2961809753046134,0.2667724856207898,
2024-06-06,0.2691317491225249,0.26958564598321977,0.29771599777821134,0.2694428789795007,
2024-06-07,0.2665930299874426,0.26705075454064886,0.2950664007459991,0.2669029557833411,
2024-06-08,0.2665930299874426,0.26705075454064886,0.2950664007459991,0.2669029557833411,
2024-06-09,0.2665930299874426,0.26705075454064886,0.2950664007459991,0.2669029557833411,
2024-06-10,0.26856886690551685,0.26903520471894216,0.2959301831224499,0.2688827987750697,
2024-06-11,0.26530239749595075,0.2657695628494394,0.2930619010010198,0.2656228158610332,
2024-06-12,0.26237874578613973,0.26284991415641024,0.2917236411355406,0.26270831313798393,
2024-06-13,0.26200522449504016,0.2625072693595121,0.29140863555993324,0.26234667168569636,
2024-06-14,0.26081454248314473,0.26132065630424095,0.29131727832579224,0.26115747013132906,
2024-06-15,0.26081454248314473,0.26132065630424095,0.29131727832579224,0.26115747013132906,
2024-06-16,0.26081454248314473,0.26132065630424095,0.29131727832579224,0.26115747013132906,
